Id,AcceptedAnswerId,AnswerCount,Body,ClosedDate,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,ParentId,PostTypeId,Score,Tags,Title,ViewCount,Master Post
902563,902610,11,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/429446/c-var-keyword-versus-explicitly-defined-variables"">C# 'var' keyword versus explicitly defined variables</a>  </p> </blockquote>  <h2>EDIT:</h2>  <p>For those who are still viewing this, I've completely changed my opinion on var. I think it was largely due to the responses to this topic that I did. I'm an avid 'var' user now, and I think its proponents comments below were absolutely correct in pretty much all cases. I think the thing I like most about var is it REALLY DOES reduce repetition (conforms to DRY), and makes your code considerably cleaner. It supports refactoring (when you need to change the return type of something, you have less code cleanup to deal with, and NO, NOT everyone has a fancy refactoring tool!), and anecdotally, people don't really seem to have a problem not knowing the specific type of a variable up front (its easy enough to ""discover"" the capabilities of a type on-demand, which is generally a necessity anyway, even if you DO know the name of a type.)</p>  <p>So here's a <strong>big applause</strong> for the <em>'var'</em> keyword!!</p>  <hr>  <p>This is a relatively simple question...more of a poll really. I am a HUGE fan of C#, and have used it for over 8 years, since before .NET was first released. I am a fan of all of the improvements made to the language, including lambda expressions, extension methods, LINQ, and anonymous types. However, there is one feature from C# 3.0 that I feel has been SORELY misused....the 'var' keyword.</p>  <p>Since the release of C# 3.0, on blogs, forums, and yes, even Stackoverflow, I have seen var replace pretty much every variable that has been written! To me, this is a grave misuse of the feature, and leads to very arbitrary code that can have many obfuscated bugs due to the lack in clarity of what type a variable actually is.</p>  <p>There is only a single truly valid use for 'var' (in my opinion at least). What is that valid use, you ask? The only valid use is when you are <strong><em>incapable</em></strong> of knowing the type, and the only instance where that can happen:</p>  <p>When accessing an <strong>anonymous</strong> type</p>  <p>Anonymous types have no compile-time identity, so var is the only option. It's the only reason why var was added...to support anonymous types.</p>  <p>So...whats your opinion? Given the prolific use of var on blogs, forums, suggested/enforced by tools like ReSharper, etc. many up and coming developers will see it as a completely valid thing.</p>  <ul> <li>Do you think var should be used so prolifically?</li> <li>Do you think var should ever be used for anything other than an anonymous type?</li> <li>Is it acceptable to use in code posted to blogs to maintain brevity...terseness? (Not sure about the answer this one myself...perhaps with a disclaimer)</li> <li>Should we, as a community, encourage better use of strongly typed variables to improve code clarity, or allow C# to become more vague and less descriptive?</li> </ul>  <p>I would like to know the communities opinions. I see var used a lot, but I have very little idea why, and perhapse there is a good reason (i.e. brevity/terseness.)</p> ",2009-05-26 19:53:37.553,6,2009-05-23 21:51:33.003,2009-05-23 21:51:33.033,4,2013-10-17 08:27:54.970,2017-05-23 11:53:43.737,NULL,-1,111554,0,1,9,<c#-3.0><anonymous-types>,The evilness of 'var' in C#?,9350,633474
902780,902795,3,"<p>And I know there's <code>std::cin</code>, but that requires the user to enter a string, then press ENTER.  Is there a way to simply get the next key that is pushed without needing to press ENTER to confirm</p> ",2016-05-23 17:18:12.557,0,NULL,2009-05-24 00:31:18.377,1,2016-05-23 16:41:47.220,2009-05-24 18:51:38.000,NULL,112,0,0,1,2,<c++><input><console><keyboard>,Is there a way to read input directly from the keyboard in standard C++?,3105,421860
947954,0,9,"<p>When copying a file using <code>cp</code> to a folder that may or may not exist, how do I get <code>cp</code> to create the folder if necessary? Here is what I have tried: </p>  <pre><code>[root@file nutch-0.9]# cp -f urls-resume /nosuchdirectory/hi.txt cp: cannot create regular file `/nosuchdirectory/hi.txt': No such file or directory </code></pre> ",2015-04-21 07:26:55.730,3,NULL,2009-06-04 00:11:41.257,58,2016-05-19 04:07:56.877,2015-09-13 21:01:04.447,NULL,1709587,104015,0,1,346,<linux><bash><cp>,How to have the cp command create any necessary folders for copying a file to a destination,357428,1529946
948682,948724,12,"<p>This has been bugging me today after checking the source out on a site. I use PHP output in my templates for dynamic content. The templates start out in html only, and are cleanly indented and formatted. The PHP content is then added in and indented to match the html formating. </p>  <pre><code>&lt;ul&gt;   &lt;li&gt;nav1&lt;/li&gt;   &lt;li&gt;nav2&lt;/li&gt;   &lt;li&gt;nav3&lt;/li&gt; &lt;/ul&gt; </code></pre>  <p>Becomes:</p>  <pre><code>&lt;ul&gt;   &lt;?php foreach($navitems as $nav):?&gt;   &lt;li&gt;&lt;?=$nav?&gt;&lt;/li&gt;   &lt;?php endforeach; ?&gt; &lt;/ul&gt; </code></pre>  <p>When output in html, the encapsulated PHP lines are dropped but the white space used to format them are left in and throws the view source formatting all out of whack. The site I mentioned is cleanly formatted on the view source output. Should I assume they are using some template engine? Also would there be any way to clean up the kind of templates I have? with out manually removing the whitespace and sacrificing readability on the dev side?</p> ",2014-02-23 11:35:56.670,4,NULL,2009-06-04 05:06:01.713,2,2014-01-16 14:09:59.283,2009-11-26 21:12:17.383,NULL,44562,93212,0,1,8,<php><html><browser>,How to keep PHP 'View Source' html output clean,13481,1155799
902946,902955,4,"<blockquote>   <p><strong>Possible Duplicate:</strong>   <a href=""https://stackoverflow.com/questions/415403/whats-the-difference-between-bashrc-bash-profile-and-environment"">What&#39;s the difference between .bashrc, .bash_profile, and .environment?</a></p> </blockquote>    <p>It seems that if I use</p>  <pre><code>alias ls='ls -F' </code></pre>  <p>inside of .bashrc on Mac OS X, then the newly created shell will not have that alias. I need to type <code>bash</code> again and that alias will be in effect.</p>  <p>And if I log into Linux on the hosting company, the <code>.bashrc</code> file has a comment line that says:</p>  <blockquote>   <p>For non-login shell</p> </blockquote>  <p>and the <code>.bash_profile</code> file has a comment that says</p>  <blockquote>   <p>for login shell</p> </blockquote>  <p>So where should aliases be written in? How come we separate the login shell and non-login shell?</p>  <p>Some webpage say use <code>.bash_aliases</code>, but it doesn't work on Mac OS X, it seems.</p> ",2012-02-27 00:30:16.920,1,NULL,2009-05-24 02:37:21.553,79,2016-04-25 16:24:17.357,2017-05-23 12:17:42.737,NULL,-1,325418,0,1,102,<bash><.bash-profile>,"About .bash_profile, .bashrc, and where should alias be written in?",88640,415403
903420,903428,2,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/292265/new-cool-features-of-c-4-0"">New Cool Features of C# 4.0</a>  </p> </blockquote>  <p>Hello,</p>  <p>There are several(many) questions at SO about ""what do you want in C# v4.0?"". This question is different,I'm not asking you what you'd like to see in the new version of Microsoft's baby,but what is already in there since Microsoft Visual Studio 2010 Beta 1 is already out.</p>  <p>I myself found only optional parameters implemented in VS2010.</p>  <pre><code>void foo(int a,int b = 10) {     if(b != 10) throw new Exception(); }  void Main(string[] args) {     foo(5);     foo(5,6); } </code></pre>  <p>Its very hard for me to find every single thing in that huge language,because I don't know what's planned to be implemented.All I've seen is those ""What do you want in C# 4?"" questions,which doesn't help my progress to grow up.</p>  <p>What new feature have you found in VS2010 Beta1?</p> ",2009-12-16 17:41:33.513,0,2009-05-24 09:30:17.020,2009-05-24 09:30:17.037,0,2014-07-08 11:00:24.850,2017-05-23 10:33:03.743,NULL,-1,81800,0,1,1,<visual-studio-2010><c#-4.0>,What are the new features of C# v4.0?,969,292265
856996,0,2,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/398802/using-mssql-backend-for-subversioning-repositories"">Using MSSQL backend for Subversioning Repositories</a>  </p> </blockquote>  <p>can we use sqlserver as backend in subversion(instaed of fsfs)?</p> ",2009-06-08 21:04:38.117,2,NULL,2009-05-13 09:33:58.307,0,2009-06-08 21:02:36.390,2017-05-23 10:27:42.823,NULL,-1,0,0,1,0,<sql-server><svn>,subversion with sqlserver as backend,485,398802
857414,857421,2,"<p>I have an enum of the following stucture:</p>  <pre><code>public enum DType {            LMS =  0,     DNP = -9,     TSP = -2,     ONM = 5,     DLS =9,     NDS = 1 } </code></pre>  <p>I'm using this enum to get the names and the values.  Since there is a requirement to add more types, I need to read the type and the values from an XML file. Is there any way by which I can create this enum dynamically from XML file so that I can retain the program structure.</p> ",2018-04-24 15:38:48.233,0,NULL,2009-05-13 11:26:12.927,9,2014-07-17 13:19:46.410,NULL,NULL,0,93974,0,1,26,<c#>,Dynamically create an enum,51768,725043
951267,951294,7,"<p>In looking up jquery examples, I see that authors tend to go with ' or "" to enclose, selectors, for example.</p>  <p>As in:</p>  <p>$('#tags').click ...</p>  <p>or </p>  <p>$(""#tags"").click</p>  <p>Is this a personal style thing, or is there a reason why one is better than the other?</p>  <p>In my brief experience, I find that ' is faster to type. Also, building up json parameters is easier with ' because you can easily escape "" in strings.</p> ",2015-04-12 23:54:55.503,0,NULL,2009-06-04 15:26:23.833,0,2009-06-04 15:34:08.340,NULL,NULL,0,112194,0,1,3,<javascript><jquery>,"javascript formatting opinion: ' vs """,258,242813
905450,905465,6,"<blockquote>   <p><strong>Possible Duplicates:</strong><br>   <a href=""https://stackoverflow.com/questions/429962/when-do-you-use-reflection-patterns-anti-patterns"">When do you use reflection? Patterns/anti-patterns</a><br>   <a href=""https://stackoverflow.com/questions/864332/what-exactly-is-reflection-and-when-is-it-a-good-approach"">What exactly is Reflection and when is it a good approach?</a>  </p> </blockquote>  <p>What is the need for reflection in .NET? What are the situations where it comes in handy?</p> ",2009-05-25 07:17:21.787,2,NULL,2009-05-25 05:34:39.733,1,2009-05-25 07:10:13.253,2017-05-23 12:08:47.533,NULL,-1,93974,0,1,9,<.net><reflection>,What use is Reflection in .NET?,27573,429962
905450,905465,6,"<blockquote>   <p><strong>Possible Duplicates:</strong><br>   <a href=""https://stackoverflow.com/questions/429962/when-do-you-use-reflection-patterns-anti-patterns"">When do you use reflection? Patterns/anti-patterns</a><br>   <a href=""https://stackoverflow.com/questions/864332/what-exactly-is-reflection-and-when-is-it-a-good-approach"">What exactly is Reflection and when is it a good approach?</a>  </p> </blockquote>  <p>What is the need for reflection in .NET? What are the situations where it comes in handy?</p> ",2009-05-25 07:17:21.787,2,NULL,2009-05-25 05:34:39.733,1,2009-05-25 07:10:13.253,2017-05-23 12:08:47.533,NULL,-1,93974,0,1,9,<.net><reflection>,What use is Reflection in .NET?,27573,864332
905724,905737,4,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/381542/in-c-arrays-why-is-this-true-a5-5a"">In C arrays why is this true? a[5] == 5[a]</a>  </p> </blockquote>  <p>Is the possibility of both array[index] and index[array] a compiler feature or a language feature.  How is the second one possible?</p> ",2009-05-25 11:26:34.717,1,NULL,2009-05-25 07:26:17.200,0,2012-02-04 12:37:44.973,2017-05-23 11:33:26.483,NULL,-1,98204,0,1,10,<c++><c><arrays>,C++ array[index] vs index[array],3153,381542
953928,958256,1,"<p>I am developing an application for the Android platform which contains 1000+ image filters that have been 'evolved'. </p>  <p>When a user selects a photo I want to present the most relevant filters first.</p>  <p>This 'relevance' should be dependent on previous use cases.</p>  <p>I have already developed tools that register when a filtered image is saved; this combination of filter and image can be seen as the training data for my system.</p>  <p>The issue is that the comparison must occur between selecting an image and the next screen coming up. From a UI point of view I need the whole process to take less that 4 seconds; select an image-> obtain a metric to use for similarity -> check against use cases -> return 6 closest matches. I figure with 4 seconds I can use animations and progress dialogs to keep the user happy.</p>  <p>Due to platform contraints I am fairly limited in the computational expense of the algorithm. I have implemented a technique adapted from various online tutorials for running C code on the G1 and hence this language is available</p>  <p>Specific Constraints;</p>  <ul> <li>Qualcomm® MSM7201A™, 528 MHz Processor</li> <li>320 x 480 Pixel bitmap in 32 bit ARGB</li> <li>~ 2 seconds computational time for the native method to get the metric</li> <li>~ 2 seconds to compare the metric of the current image with training data</li> </ul>  <p>This is an academic project so all ideas are welcome, anything you can think of or have heard about would be of interest to me.</p>  <p>My ideas;</p>  <ul> <li>I want to keep the complexity down (O(n*m)?) by using pixel data only rather than a neighbourhood function </li> <li>I was looking at using the Colour historgram/Greyscale histogram/Texture/Entropy of the image, combining them to make the measure.</li> <li>There will be an obvious loss of information but I need the resultant metric to be substantially smaller than the memory footprint of the image (~0.512 MB)</li> </ul>  <p>As I said, any ideas to direct my research would be fantastic.</p>  <p>Kind regards,</p>  <p>Gavin</p> ",2015-04-06 19:23:56.377,0,NULL,2009-06-05 01:47:49.613,0,2010-04-25 05:14:43.873,2010-04-25 05:14:43.873,NULL,164901,111734,0,1,0,<performance><algorithm><image><comparison><metrics>,Fast Lightweight Image Comparisson Metric Algorithm,774,843972
861144,861899,3,"<p>I am trying to understand <code>has_one</code> relationship in RoR.</p>  <p>Let's say I have two models - <code>Person</code> and <code>Cell</code>:</p>  <pre><code>class Person &lt; ActiveRecord::Base   has_one :cell end  class Cell &lt; ActiveRecord::Base   belongs_to :person end </code></pre>  <p>Can I just use <code>has_one :person</code> instead of <code>belongs_to :person</code> in <code>Cell</code> model?</p>  <p>Isn't it the same?</p> ",2014-11-10 22:14:35.547,2,NULL,2009-05-14 01:16:11.197,27,2016-03-08 23:55:50.850,2016-03-08 23:55:50.850,NULL,1744932,100240,0,1,60,<ruby-on-rails><ruby><has-one>,Difference between has_one and belongs_to in Rails?,35327,3808926
861784,861808,5,"<p>I want to call a webservice from jQuery. How can I do that?</p> ",2015-07-26 09:51:00.853,3,NULL,2009-05-14 06:09:12.287,8,2015-07-24 14:44:07.043,2015-07-24 14:38:44.030,NULL,63550,97926,0,1,28,<jquery><web-services>,How to call a web service from jQuery,130157,230401
955331,955334,2,"<p>I need to create a generic object based on a type that is stored in a database. How can I acheive this? The code below (which won't compile) explains what I mean:</p>  <pre><code>string typeString = GetTypeFromDatabase(key); Type objectType = Type.GetType(typeString);  //This won't work, but you get the idea! MyObject&lt;objectType&gt; myobject = new MyObject&lt;objectType&gt;(); </code></pre>  <p>Is it possible to do this kind of thing?</p>  <p>Thanks</p> ",2014-05-30 17:12:44.103,0,NULL,2009-06-05 11:02:08.757,6,2012-06-11 13:20:01.660,2009-06-12 14:51:28.487,NULL,111781,85733,0,1,29,<c#><.net><generics>,Creating a generic object based on a Type variable,31070,266115
955561,955580,4,"<p>Do you have any advices how to test a multithreaded application?</p>  <p>I know, threading errors are very difficult to catch and they may occur at anytime - or not at all. Tests are difficult and the results are never for sure. Certainly it is best to carefully design and program the concurrent modules.<br> Nevertheless - I do not want to leave out the test aspect. So running a lot of threads that are all working on the same items can invoke threading errors, sometimes.</p>  <p>Any ideas or best practices to get a high hit rate of hidden threading errors?<br> (I am using .Net/C#)</p> ",2017-10-30 03:47:27.347,3,NULL,2009-06-05 12:12:37.960,3,2009-07-16 21:31:13.987,2009-06-05 12:45:42.043,NULL,2974,52444,0,1,15,<c#><multithreading><concurrency><testing>,How to test for thread safety,4494,111676
955561,955580,4,"<p>Do you have any advices how to test a multithreaded application?</p>  <p>I know, threading errors are very difficult to catch and they may occur at anytime - or not at all. Tests are difficult and the results are never for sure. Certainly it is best to carefully design and program the concurrent modules.<br> Nevertheless - I do not want to leave out the test aspect. So running a lot of threads that are all working on the same items can invoke threading errors, sometimes.</p>  <p>Any ideas or best practices to get a high hit rate of hidden threading errors?<br> (I am using .Net/C#)</p> ",2017-10-30 03:47:27.347,3,NULL,2009-06-05 12:12:37.960,3,2009-07-16 21:31:13.987,2009-06-05 12:45:42.043,NULL,2974,52444,0,1,15,<c#><multithreading><concurrency><testing>,How to test for thread safety,4494,12159
862489,862504,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/351334/web-service-vs-wcf-service"">Web Service vs WCF Service</a>  </p> </blockquote>    <p>Duplicate:</p>  <p><a href=""https://stackoverflow.com/questions/351334/web-service-vs-wcf-service"">Web Service vs WCF Service</a></p>  <hr>  <p>What is the difference between WCF service and Webservice ? </p> ",2012-01-25 12:54:46.220,2,NULL,2009-05-14 09:51:47.340,3,2012-01-25 12:19:59.747,2017-05-23 12:24:03.880,NULL,-1,103344,0,1,4,<asp.net><wcf><web-services>,what is the difference between wcf service and web service?,23290,351334
862510,862547,3,"<p>I was wondering if there is a way to find the size of a reference type in C#.  I've done some Googling and the general idea on the forums seem to be that this isn't possible.  I thought I'd ask you guys and see if anyone here knew better.</p>  <p>After all, profiling tools must have a way of doing this?  I know it isn't usual to need to know this information, but it would be useful to have in some situations.</p> ",2009-05-14 10:33:10.093,2,NULL,2009-05-14 09:58:27.650,0,2013-11-04 09:54:41.160,2013-11-04 09:54:41.160,NULL,39277,39277,0,1,3,<c#><memory><size><reference-type>,C# How to find the size of a reference type,9360,207592
957379,957581,6,"<p>With PCRE, how can you construct an expression that will only match if a string is <em>not</em> found.  </p>  <p>If I were using grep (which I'm not) I would want the -v option.</p>  <p>A more concrete example:  I want my regexp to match iff string <code>foo</code> is <em>not</em> in the string.  So it would match <code>bar</code> would but not <code>foobar</code>.</p> ",2018-08-26 16:06:45.693,3,NULL,2009-06-05 18:30:52.273,7,2011-06-15 16:34:35.257,2009-06-05 18:46:53.677,NULL,111276,111276,0,1,26,<regex><pcre>,Invert match with regexp,69112,406230
884555,884581,7,"<p>Duplicate:</p>  <blockquote>   <p><a href=""https://stackoverflow.com/questions/236878/what-to-use-var-or-object-name-type"">What to use var or object name type</a></p> </blockquote>  <p>I couldn't understand the need of var keyword in C# 3.0 What is the advantage in using it. i saw <a href=""https://stackoverflow.com/questions/41479/use-of-var-keyword-in-c"">this</a> question but did not understand the real purpose of using it</p> ",2009-05-19 19:31:51.643,1,NULL,2009-05-19 19:20:25.690,1,2010-10-18 17:45:04.210,2017-05-23 10:28:18.303,NULL,-1,94169,0,1,3,<c#><variables>,Advantage of var keyword in C# 3.0,8682,41479
884555,884581,7,"<p>Duplicate:</p>  <blockquote>   <p><a href=""https://stackoverflow.com/questions/236878/what-to-use-var-or-object-name-type"">What to use var or object name type</a></p> </blockquote>  <p>I couldn't understand the need of var keyword in C# 3.0 What is the advantage in using it. i saw <a href=""https://stackoverflow.com/questions/41479/use-of-var-keyword-in-c"">this</a> question but did not understand the real purpose of using it</p> ",2009-05-19 19:31:51.643,1,NULL,2009-05-19 19:20:25.690,1,2010-10-18 17:45:04.210,2017-05-23 10:28:18.303,NULL,-1,94169,0,1,3,<c#><variables>,Advantage of var keyword in C# 3.0,8682,236878
862510,862547,3,"<p>I was wondering if there is a way to find the size of a reference type in C#.  I've done some Googling and the general idea on the forums seem to be that this isn't possible.  I thought I'd ask you guys and see if anyone here knew better.</p>  <p>After all, profiling tools must have a way of doing this?  I know it isn't usual to need to know this information, but it would be useful to have in some situations.</p> ",2009-05-14 10:33:10.093,2,NULL,2009-05-14 09:58:27.650,0,2013-11-04 09:54:41.160,2013-11-04 09:54:41.160,NULL,39277,39277,0,1,3,<c#><memory><size><reference-type>,C# How to find the size of a reference type,9360,426396
862510,862547,3,"<p>I was wondering if there is a way to find the size of a reference type in C#.  I've done some Googling and the general idea on the forums seem to be that this isn't possible.  I thought I'd ask you guys and see if anyone here knew better.</p>  <p>After all, profiling tools must have a way of doing this?  I know it isn't usual to need to know this information, but it would be useful to have in some situations.</p> ",2009-05-14 10:33:10.093,2,NULL,2009-05-14 09:58:27.650,0,2013-11-04 09:54:41.160,2013-11-04 09:54:41.160,NULL,39277,39277,0,1,3,<c#><memory><size><reference-type>,C# How to find the size of a reference type,9360,631825
863323,863342,12,"<h3>Duplicate:</h3>  <blockquote>   <p><a href=""https://stackoverflow.com/questions/822872/do-web-sites-really-need-to-cater-for-browsers-that-dont-have-javascript-enabled"">Do web sites really need to cater for browsers that don’t have Javascript enabled?</a><br>   <a href=""https://stackoverflow.com/questions/740243/only-supporting-users-who-have-javascript-enabled"">Only supporting users who have Javascript enabled.</a><br>   <a href=""https://stackoverflow.com/questions/379735/how-common-is-it-for-javascript-to-be-disabled"">How common is it for Javascript to be disabled</a><br>   <a href=""https://stackoverflow.com/questions/121108/how-many-people-disable-javascript"">How many people disable Javascript?</a>  </p> </blockquote>  <p>I've been doing web applications on and off for a few years now and each application I write seems to have more javascript than the previous one.</p>  <p>A frequent comment is: ""But what if the user turns off Javascript?"".</p>  <p>I take the point, but I've never actually seen a user do this. Not once.</p>  <p>Have you?</p> ",2009-05-14 13:39:02.300,7,NULL,2009-05-14 13:23:48.157,1,2009-05-14 14:42:24.567,2017-05-23 11:55:13.747,NULL,-1,4003,0,1,1,<javascript>,Is it safe to assume Javascript is always turned on?,2033,121108
958064,1044317,1,"<p>Does anyone know how I can get the phone number of the device I am developing on so that I may use it in my app?</p> ",2014-06-10 04:04:45.817,0,NULL,2009-06-05 20:48:46.473,2,2014-06-09 19:16:03.937,2014-06-09 19:16:03.937,NULL,881229,84885,0,1,2,<ios><iphone>,iPhone API get local device phone number,7559,591430
909459,0,5,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/574463/running-internet-explorer-6-internet-explorer-7-and-internet-explorer-8-on-the"">Running Internet Explorer 6, Internet Explorer 7, and Internet Explorer 8 on the same machine</a>  </p> </blockquote>    <p>In order to test web pages,</p>  <p>currently my page works file with my IE,</p>  <p>but not with others.</p>  <p>Is it possible to have multiple versions installed ?</p> ",2011-06-07 11:45:31.813,1,NULL,2009-05-26 07:53:27.803,9,2014-02-20 09:23:19.917,2017-05-23 12:34:06.217,NULL,-1,104015,0,1,44,<internet-explorer><browser>,how to install multiple versions of IE on the same system?,118096,574463
863323,863342,12,"<h3>Duplicate:</h3>  <blockquote>   <p><a href=""https://stackoverflow.com/questions/822872/do-web-sites-really-need-to-cater-for-browsers-that-dont-have-javascript-enabled"">Do web sites really need to cater for browsers that don’t have Javascript enabled?</a><br>   <a href=""https://stackoverflow.com/questions/740243/only-supporting-users-who-have-javascript-enabled"">Only supporting users who have Javascript enabled.</a><br>   <a href=""https://stackoverflow.com/questions/379735/how-common-is-it-for-javascript-to-be-disabled"">How common is it for Javascript to be disabled</a><br>   <a href=""https://stackoverflow.com/questions/121108/how-many-people-disable-javascript"">How many people disable Javascript?</a>  </p> </blockquote>  <p>I've been doing web applications on and off for a few years now and each application I write seems to have more javascript than the previous one.</p>  <p>A frequent comment is: ""But what if the user turns off Javascript?"".</p>  <p>I take the point, but I've never actually seen a user do this. Not once.</p>  <p>Have you?</p> ",2009-05-14 13:39:02.300,7,NULL,2009-05-14 13:23:48.157,1,2009-05-14 14:42:24.567,2017-05-23 11:55:13.747,NULL,-1,4003,0,1,1,<javascript>,Is it safe to assume Javascript is always turned on?,2033,379735
959752,959815,8,"<p>How to make a where in clause similar to one in SQL Server?</p>  <p>I made one by myself but can anyone please improve this?</p>  <pre><code>    public List&lt;State&gt; Wherein(string listofcountrycodes)     {         string[] countrycode = null;         countrycode = listofcountrycodes.Split(',');         List&lt;State&gt; statelist = new List&lt;State&gt;();          for (int i = 0; i &lt; countrycode.Length; i++)         {             _states.AddRange(                  from states in _objdatasources.StateList()                  where states.CountryCode == countrycode[i].ToString()                  select new State                  {                     StateName  = states.StateName                                       });         }         return _states;     } </code></pre> ",2014-06-20 09:23:55.637,0,NULL,2009-06-06 14:08:05.110,39,2014-06-12 11:49:17.500,2009-06-06 14:47:12.083,NULL,37081,111663,0,1,124,<c#><linq>,Where IN clause in LINQ,364659,857973
863323,863342,12,"<h3>Duplicate:</h3>  <blockquote>   <p><a href=""https://stackoverflow.com/questions/822872/do-web-sites-really-need-to-cater-for-browsers-that-dont-have-javascript-enabled"">Do web sites really need to cater for browsers that don’t have Javascript enabled?</a><br>   <a href=""https://stackoverflow.com/questions/740243/only-supporting-users-who-have-javascript-enabled"">Only supporting users who have Javascript enabled.</a><br>   <a href=""https://stackoverflow.com/questions/379735/how-common-is-it-for-javascript-to-be-disabled"">How common is it for Javascript to be disabled</a><br>   <a href=""https://stackoverflow.com/questions/121108/how-many-people-disable-javascript"">How many people disable Javascript?</a>  </p> </blockquote>  <p>I've been doing web applications on and off for a few years now and each application I write seems to have more javascript than the previous one.</p>  <p>A frequent comment is: ""But what if the user turns off Javascript?"".</p>  <p>I take the point, but I've never actually seen a user do this. Not once.</p>  <p>Have you?</p> ",2009-05-14 13:39:02.300,7,NULL,2009-05-14 13:23:48.157,1,2009-05-14 14:42:24.567,2017-05-23 11:55:13.747,NULL,-1,4003,0,1,1,<javascript>,Is it safe to assume Javascript is always turned on?,2033,822872
909981,910017,2,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/798567/property-name-and-need-its-value"">Property Name and need its value</a>  </p> </blockquote>  <p>Hi,</p>  <p>This one should be easy for most people. I'd like to access a normal variable in an object (let's say example) by using a variable value.</p>  <p>E.g.: I have a an array with a list of variable names and I want to get the information from the object by using them. Obviously this is wrong:</p>  <pre><code>string[] variable_names = new string[] {""name"", ""surname""}; myObject.variable_names[0] = 1;  myObject.variable_names[1] = 1; </code></pre>  <p>In other languages (not C#) I use:</p>  <pre><code>myObject[variable_names[0]] = 1;  </code></pre>  <p>I know the example looks stupid but it was just a way of explaining it.</p>  <p>Thanks in advance :)</p> ",2009-05-26 10:55:50.010,2,NULL,2009-05-26 10:23:45.143,0,2010-06-17 10:50:24.863,2017-05-23 12:30:25.083,NULL,-1,77758,0,1,1,<c#><dynamic>,Easy one? Access an object's property by using a variable in C#,3065,798567
910098,910110,1,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/801757/disjoint-union-in-linq"">Disjoint Union in LINQ</a>  </p> </blockquote>  <p><strong>DUPE</strong>: <a href=""https://stackoverflow.com/questions/801757/disjoint-union-in-linq"">Disjoint Union in LINQ</a></p>  <p>I know this is a simple collection operation,My code is:          </p>  <pre><code>var gone = from a in A      where B.Contains(a) == false      select a; </code></pre>  <p>but it not work.</p> ",2009-05-26 10:58:35.697,1,NULL,2009-05-26 10:55:36.920,0,2009-05-26 10:57:18.587,2017-05-23 10:27:42.823,NULL,-1,65994,0,1,1,<c#><linq><collections>,How to get elements from collection A that not in collection B? i.e. A-B,424,801757
961779,0,4,"<p>I am doing some reverse engineering and want to know which APIs are called from the executable.  I am mostly interested in the APIs called on a particular Windows system DLL.</p>  <p>I guess one way to do that is to get all APIs exposed from the DLL using dumpbin and put breakpoints on all those from Windbg.</p>  <p>Any other approach? This seems like lot of time if I need to monitor many system DLLs.</p>  <p>BTW, I am working on Windows XP and want to monitor one executable which calls some Windows system DLL functions.</p> ",2014-05-10 06:45:37.553,2,NULL,2009-06-07 12:06:07.073,4,2016-02-25 15:40:34.530,2010-09-24 17:59:45.903,Roger Pate,0,33411,0,1,5,<debugging><winapi><windows-xp><monitoring><reverse-engineering>,Monitoring API calls,4441,299261
910253,910260,7,"<p>I have seen many articles about POCO. What is this?</p> ",2014-07-01 08:59:48.103,4,NULL,2009-05-26 11:38:46.990,12,2013-10-28 14:33:31.190,2013-10-28 14:33:31.190,NULL,125389,31750,0,1,64,<.net><poco>,What does POCO mean?,67281,250001
910313,0,3,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/281034/visual-studio-prevent-stopping-debugging-from-closing-internet-explorer"">Visual Studio - Prevent stopping debugging from closing Internet Explorer</a>  </p> </blockquote>  <p>When I start debugging my web application in Visual Studio 2008, a new Internet Explorer window opens. When I finish debugging, that new window, along with all previously-open IE windows, will be closed.</p>  <p>I'm tired of losing all open websites whenever I debug my app. Please, help me to find a solution!</p> ",2009-05-27 16:22:03.423,2,NULL,2009-05-26 11:52:58.317,0,2009-05-26 22:26:04.500,2017-05-23 11:48:38.897,NULL,-1,0,0,1,3,<visual-studio-2008><debugging><internet-explorer><web-applications>,Why does Internet Explorer close after I finish debugging my web application using VS2008?,797,281034
